Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\ベッセル\LiFTFSI_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.02762
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Offset	0
31.12	9085.26
31.14	8579.52
31.16	8904.64
31.18	8398.9
31.2	8940.76
31.22	8290.53
31.24	8525.33
31.26	9410.38
31.28	9374.25
31.3	8742.08
31.32	8398.9
31.34	9229.76
31.36	9175.57
31.38	10349.6
31.4	8814.33
31.42	9988.37
31.44	10367.7
31.46	10873.4
31.48	10078.7
31.5	10259.3
31.52	11577.8
31.54	10313.5
31.56	9464.57
31.58	9753.56
31.6	9518.75
31.62	10114.8
31.64	9952.24
31.66	9103.32
31.68	9175.57
31.7	10114.8
31.72	9952.24
31.74	9825.81
31.76	9681.31
31.78	9645.19
31.8	9536.81
31.82	9013.01
31.84	8525.33
31.86	8976.89
31.88	8904.64
31.9	8796.27
31.92	8814.33
31.94	8760.14
31.96	9175.57
31.98	8742.08
32	8796.27
32.02	7531.92
32.04	9175.57
32.06	8940.76
32.08	8615.64
32.1	7640.29
32.12	8651.77
32.14	8778.2
32.16	9265.88
32.18	9302.01
32.2	8200.21
32.22	9302.01
32.24	9121.38
32.26	8832.39
32.28	9446.5
32.3	8976.89
32.32	9320.07
32.34	9374.25
32.36	10042.6
32.38	10656.7
32.4	10981.8
32.42	11884.9
32.44	12065.5
32.46	14142.7
32.48	13763.4
32.5	14124.6
32.52	14612.3
32.54	15172.2
32.56	13275.7
32.58	12986.7
32.6	12282.3
32.62	12842.2
32.64	11234.7
32.66	10512.2
32.68	10024.5
32.7	10169
32.72	9807.75
32.74	10439.9
32.76	10801.2
32.78	11162.4
32.8	11541.7
32.82	14088.5
32.84	15894.7
32.86	17610.6
32.88	19254.2
32.9	21186.9
32.92	24781.3
32.94	27761.5
32.96	31048.8
32.98	33505.3
33	35167
33.02	36919
33.04	34372.3
33.06	32096.4
33.08	25648.2
33.1	23986.5
33.12	22686.1
33.14	19760
33.16	17682.8
33.18	15497.3
33.2	14503.9
33.22	14702.6
33.24	15696
33.26	14901.3
33.28	15948.9
33.3	14973.5
33.32	12968.6
33.34	12986.7
33.36	11758.5
33.38	10187.1
33.4	10728.9
33.42	9717.43
33.44	7893.16
33.46	9482.63
33.48	8976.89
33.5	8615.64
33.52	7929.28
33.54	8507.27
33.56	8976.89
33.58	8453.08
33.6	8146.03
33.62	9681.31
