Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiTFSI24wt_04_0004_0099-1_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.01756
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
20.38	4660.03
20.4	4930.97
20.42	4262.67
20.44	4623.91
20.46	4298.79
20.48	4660.03
20.5	4352.98
20.52	4479.41
20.54	4316.85
20.56	4136.23
20.58	4768.41
20.6	4280.73
20.62	4443.29
20.64	4262.67
20.66	4641.97
20.68	4443.29
20.7	4334.92
20.72	4443.29
20.74	4569.72
20.76	4280.73
20.78	4280.73
20.8	4371.04
20.82	4407.16
20.84	4515.54
20.86	4678.1
20.88	4660.03
20.9	3630.49
20.92	3793.05
20.94	4479.41
20.96	4876.78
20.98	4298.79
21	4208.48
21.02	4804.53
21.04	4334.92
21.06	4262.67
21.08	4371.04
21.1	4136.23
21.12	4045.92
21.14	4768.41
21.16	4894.84
21.18	5075.46
21.2	4045.92
21.22	3702.74
21.24	4316.85
21.26	4190.42
21.28	4334.92
21.3	4172.36
21.32	4371.04
21.34	4244.6
21.36	4605.85
21.38	4515.54
21.4	3991.73
21.42	4190.42
21.44	4623.91
21.46	4208.48
21.48	4551.66
21.5	4443.29
21.52	4316.85
21.54	4641.97
21.56	4407.16
21.58	4822.59
21.6	4804.53
21.62	5274.15
21.64	4985.15
21.66	4804.53
21.68	4009.8
21.7	4858.72
21.72	4533.6
21.74	3883.36
21.76	4226.54
21.78	4696.16
21.8	4497.47
21.82	3991.73
21.84	3991.73
21.86	4497.47
21.88	4605.85
21.9	3811.11
21.92	4136.23
21.94	4009.8
21.96	3919.49
21.98	4479.41
22	4569.72
22.02	4226.54
22.04	4045.92
22.06	4100.11
22.08	4497.47
22.1	4425.23
22.12	4009.8
22.14	4425.23
22.16	3973.67
