Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiFTFSI_02_0001_0079-2_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.00908
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
20.06	2908.01
20.08	2637.07
20.1	2438.39
20.12	2149.4
20.14	2311.95
20.16	2167.46
20.18	2311.95
20.2	1770.09
20.22	2113.27
20.24	1625.59
20.26	1752.03
20.28	2022.96
20.3	2004.9
20.32	2041.02
20.34	1842.34
20.36	1986.84
20.38	2131.33
20.4	2041.02
20.42	1715.9
20.44	1824.28
20.46	1950.71
20.48	1625.59
20.5	1878.46
20.52	1896.53
20.54	2221.64
20.56	1788.15
20.58	1752.03
20.6	1733.97
20.62	1788.15
20.64	1535.28
20.66	2095.21
20.68	2041.02
20.7	1896.53
20.72	1643.66
20.74	2239.71
20.76	2059.08
20.78	2004.9
20.8	1463.03
20.82	1968.77
20.84	1860.4
20.86	2167.46
20.88	2330.02
20.9	2510.64
20.92	2528.7
20.94	3377.62
20.96	4389.1
20.98	5346.4
21	6213.38
21.02	7369.36
21.04	7983.47
21.06	7297.11
21.08	6682.99
21.1	5834.07
21.12	4316.85
21.14	3269.25
21.16	2600.95
21.18	2149.4
21.2	2203.58
21.22	2004.9
21.24	1968.77
21.26	1986.84
21.28	1770.09
21.3	1806.21
21.32	1264.35
21.34	1697.84
21.36	1824.28
21.38	1878.46
21.4	1968.77
21.42	1824.28
21.44	1824.28
21.46	1733.97
21.48	1770.09
21.5	1788.15
21.52	2275.83
21.54	1752.03
21.56	1932.65
21.58	1824.28
21.6	1788.15
21.62	2167.46
21.64	2239.71
21.66	1968.77
21.68	1914.59
21.7	2203.58
21.72	1788.15
21.74	2059.08
21.76	1481.1
21.78	1661.72
21.8	1697.84
21.82	2041.02
21.84	1878.46
21.86	1770.09
21.88	1752.03
21.9	1571.41
21.92	1932.65
21.94	1932.65
21.96	1643.66
21.98	1444.97
22	1535.28
22.02	1878.46
22.04	1878.46
22.06	1553.34
22.08	1535.28
22.1	1625.59
22.12	1788.15
22.14	1824.28
22.16	1878.46
22.18	1444.97
22.2	1679.78
22.22	1553.34
22.24	1463.03
22.26	1553.34
22.28	1679.78
22.3	1715.9
22.32	1390.79
22.34	1354.66
22.36	1607.53
22.38	1932.65
22.4	1661.72
22.42	1950.71
22.44	1752.03
22.46	1535.28
22.48	1968.77
22.5	1770.09
22.52	1715.9
22.54	1679.78
22.56	1607.53
22.58	1372.72
22.6	1770.09
22.62	1463.03
22.64	1842.34
22.66	1553.34
22.68	2167.46
22.7	1878.46
22.72	1535.28
22.74	1842.34
22.76	1390.79
22.78	1806.21
22.8	1499.16
22.82	1589.47
22.84	1860.4
22.86	1733.97
22.88	1733.97
22.9	1752.03
22.92	1228.23
22.94	1553.34
22.96	1535.28
22.98	1914.59
23	1589.47
23.02	1517.22
23.04	1860.4
23.06	1625.59
23.08	2004.9
23.1	1968.77
23.12	2402.27
23.14	1878.46
23.16	2203.58
23.18	1824.28
23.2	1715.9
23.22	1553.34
23.24	2022.96
23.26	1770.09
23.28	2059.08
23.3	2041.02
23.32	2004.9
23.34	2167.46
23.36	2528.7
23.38	2185.52
23.4	1914.59
23.42	2077.15
23.44	1824.28
23.46	1481.1
23.48	1535.28
23.5	1752.03
23.52	1733.97
23.54	1463.03
23.56	1390.79
23.58	1643.66
23.6	1661.72
23.62	1463.03
23.64	1752.03
23.66	1517.22
23.68	1697.84
23.7	1354.66
23.72	1553.34
23.74	1354.66
23.76	1372.72
23.78	1390.79
23.8	1481.1
23.82	1553.34
23.84	1155.98
23.86	1228.23
23.88	1137.92
23.9	1535.28
23.92	1499.16
23.94	1752.03
23.96	1390.79
23.98	1643.66
24	1499.16
24.02	1499.16
24.04	1553.34
24.06	1390.79
24.08	1119.85
24.1	1444.97
