Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210903\PPOChloranilLiTfSI30wt_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	-0.35756
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
19.38	26646
19.39	27235.4
19.4	27668.8
19.41	27720.9
19.42	27443.5
19.43	28934.4
19.44	27235.4
19.45	29263.8
19.46	29662.5
19.47	30806.7
19.48	29939.9
19.49	30234.6
19.5	30512
19.51	30997.4
19.52	30858.7
19.53	30858.7
19.54	30650.7
19.55	28969.1
19.56	29506.5
19.57	28223.6
19.58	27651.5
19.59	27859.5
19.6	25813.9
19.61	25588.5
19.62	24999
19.63	24479
19.64	24340.3
19.65	23716.2
19.66	23369.4
19.67	23681.5
19.68	23334.8
19.69	24114.9
19.7	23178.7
19.71	23213.4
19.72	22780
19.73	23872.2
19.74	24305.6
19.75	23889.5
19.76	23404.1
19.77	22138.5
19.78	23196.1
19.79	23889.5
19.8	24201.6
19.81	22606.6
19.82	23941.5
19.83	23404.1
19.84	22606.6
19.85	23144.1
19.86	23698.8
19.87	24218.9
19.88	22693.3
19.89	23577.5
19.9	23404.1
19.91	22329.2
19.92	22936
19.93	23126.7
19.94	21982.5
19.95	22832
19.96	23976.2
19.97	22901.3
19.98	22450.6
19.99	24340.3
20	23248.1
20.01	22606.6
20.02	22554.6
20.03	23750.8
20.04	23525.5
20.05	22866.7
20.06	21930.5
20.07	22346.6
20.08	22866.7
20.09	22381.3
20.1	24548.3
20.11	22641.3
20.12	21930.5
20.13	21687.8
20.14	22086.5
20.15	22467.9
20.16	22780
20.17	22155.9
20.18	21653.1
20.19	22259.9
20.2	22918.7
20.21	22259.9
20.22	23178.7
20.23	23178.7
20.24	22936
20.25	23248.1
20.26	22780
20.27	22901.3
20.28	22970.7
20.29	22676
20.3	21826.5
20.31	21878.5
20.32	22467.9
20.33	22710.6
20.34	23508.1
20.35	22485.3
20.36	22173.2
20.37	22901.3
20.38	21826.5
20.39	22589.3
20.4	22363.9
20.41	23646.8
20.42	22728
20.43	21878.5
20.44	21913.2
20.45	23542.8
20.46	22537.3
20.47	23438.8
20.48	22103.9
20.49	22433.3
20.5	22624
20.51	22953.4
20.52	22866.7
20.53	22624
20.54	21947.8
20.55	23525.5
20.56	22519.9
20.57	23057.4
20.58	21826.5
20.59	21965.2
20.6	23109.4
20.61	23386.8
20.62	22710.6
20.63	22034.5
20.64	21913.2
20.65	22398.6
20.66	22138.5
20.67	23386.8
20.68	21861.2
20.69	22554.6
20.7	20977
20.71	21410.4
20.72	21809.2
20.73	21531.8
20.74	21843.8
20.75	22346.6
20.76	21965.2
20.77	22953.4
20.78	20977
20.79	23161.4
20.8	22086.5
20.81	22034.5
20.82	21427.8
20.83	21653.1
20.84	21861.2
20.85	21913.2
20.86	21930.5
20.87	21323.7
20.88	22884
20.89	21497.1
20.9	22728
20.91	22086.5
20.92	21895.8
20.93	21965.2
20.94	21826.5
20.95	22433.3
20.96	22745.3
20.97	22259.9
20.98	21237.1
20.99	21601.1
21	21462.4
21.01	20821
21.02	21809.2
21.03	21843.8
21.04	22121.2
21.05	21913.2
21.06	22537.3
21.07	21774.5
21.08	22190.6
21.09	22485.3
21.1	22069.2
21.11	22259.9
21.12	22294.6
21.13	22242.6
21.14	21653.1
21.15	21566.4
21.16	22797.3
21.17	21566.4
21.18	21705.1
21.19	21046.4
21.2	21618.5
21.21	21965.2
21.22	21809.2
21.23	21687.8
21.24	21618.5
21.25	22693.3
21.26	22173.2
21.27	21791.8
21.28	22311.9
21.29	22173.2
21.3	22624
21.31	23126.7
21.32	22901.3
21.33	22294.6
21.34	23230.7
21.35	22398.6
21.36	23837.5
21.37	23369.4
21.38	22190.6
21.39	22624
21.4	22606.6
21.41	22797.3
21.42	22814.7
21.43	21687.8
21.44	21861.2
21.45	22485.3
21.46	21913.2
21.47	21081
21.48	21375.7
21.49	21514.4
21.5	21687.8
21.51	22485.3
21.52	22866.7
21.53	22849.3
21.54	22519.9
21.55	22190.6
21.56	22814.7
21.57	21739.8
21.58	22901.3
21.59	22936
21.6	23178.7
21.61	22814.7
21.62	23854.8
21.63	23438.8
21.64	24531
21.65	23404.1
21.66	24687
21.67	24600.3
21.68	24062.9
21.69	25276.4
21.7	25519.1
21.71	26039.2
21.72	25623.2
21.73	24444.3
21.74	24010.9
21.75	24479
21.76	23386.8
21.77	24045.5
21.78	23508.1
21.79	22918.7
21.8	22832
21.81	21618.5
21.82	21583.8
21.83	22658.6
21.84	22034.5
21.85	21965.2
21.86	20595.6
21.87	21046.4
21.88	21601.1
21.89	20508.9
21.9	21046.4
21.91	22207.9
21.92	21809.2
21.93	21150.4
21.94	20890.3
21.95	20006.2
21.96	20682.3
21.97	21029
21.98	22121.2
21.99	21462.4
22	21323.7
22.01	21583.8
22.02	20682.3
22.03	19763.5
22.04	20370.2
22.05	21150.4
22.06	20907.7
22.07	21965.2
22.08	21341.1
22.09	21566.4
22.1	21514.4
22.11	20456.9
22.12	20300.9
22.13	21427.8
22.14	20647.6
22.15	20838.3
22.16	21445.1
22.17	20734.3
22.18	20266.2
22.19	21202.4
22.2	21445.1
22.21	21341.1
22.22	21757.1
22.23	21254.4
22.24	21670.5
22.25	20977
22.26	21826.5
22.27	21254.4
22.28	19919.5
22.29	19815.5
22.3	21011.7
22.31	21133
22.32	20821
22.33	21289.1
22.34	21670.5
22.35	21618.5
22.36	21254.4
22.37	22537.3
22.38	20699.6
22.39	21497.1
22.4	21375.7
22.41	21375.7
22.42	20959.7
22.43	20855.7
22.44	20890.3
22.45	21219.7
22.46	21497.1
