Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\ベッセル\LiFTFSI20wt_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.03946
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Offset	0
23.58	18333.1
23.6	19380.7
23.62	18730.4
23.64	19398.7
23.66	19904.5
23.68	19525.2
23.7	18838.8
23.72	19037.5
23.74	19163.9
23.76	20265.7
23.78	19796.1
23.8	19037.5
23.82	19163.9
23.84	19398.7
23.86	19398.7
23.88	18911.1
23.9	18585.9
23.92	18513.7
23.94	18351.1
23.96	19055.6
23.98	18477.6
24	19651.6
24.02	20193.5
24.04	20518.6
24.06	19543.2
24.08	20681.2
24.1	18297
24.12	19109.8
24.14	18604
24.16	18983.3
24.18	18694.3
24.2	18730.4
24.22	19579.4
24.24	18640.1
24.26	19507.1
24.28	18838.8
24.3	18026
24.32	19669.7
24.34	17863.5
24.36	18838.8
24.38	17917.7
24.4	19326.5
24.42	18405.3
24.44	18315
24.46	18152.5
24.48	18820.8
24.5	18387.3
24.52	18080.2
24.54	18712.4
24.56	17719
24.58	17845.4
24.6	17953.8
24.62	17773.2
24.64	18513.7
24.66	17430
24.68	17989.9
24.7	18387.3
24.72	18152.5
24.74	18242.8
24.76	17899.6
24.78	18802.7
24.8	17321.6
24.82	18152.5
24.84	17610.6
24.86	17845.4
24.88	17773.2
24.9	19019.4
24.92	18260.8
24.94	18640.1
24.96	17737
24.98	18098.3
25	17646.7
25.02	18116.3
25.04	18567.9
25.06	18080.2
25.08	18477.6
25.1	18242.8
25.12	18351.1
25.14	18513.7
25.16	18477.6
25.18	18387.3
25.2	17285.5
25.22	18459.5
25.24	18062.1
25.26	19055.6
25.28	19290.4
25.3	18730.4
25.32	18874.9
25.34	19326.5
25.36	17466.1
25.38	17592.5
25.4	18766.6
25.42	18333.1
25.44	18622.1
25.46	17664.8
25.48	18567.9
25.5	18622.1
25.52	19489.1
25.54	18965.3
25.56	18477.6
25.58	18640.1
25.6	18459.5
25.62	18405.3
25.64	19651.6
25.66	19236.2
25.68	18423.4
25.7	18297
25.72	18874.9
25.74	19507.1
25.76	18856.9
25.78	19633.6
25.8	19308.4
25.82	19705.8
25.84	20283.8
25.86	20338
25.88	19651.6
25.9	20103.2
25.92	20067
25.94	20428.3
25.96	20518.6
25.98	19994.8
26	20247.7
26.02	19507.1
26.04	20229.6
26.06	20193.5
26.08	20356
26.1	19073.6
26.12	20247.7
26.14	19705.8
26.16	18676.3
26.18	19362.6
26.2	19416.8
26.22	19200.1
26.24	19182
26.26	18405.3
26.28	18893
26.3	18062.1
26.32	17231.3
26.34	18098.3
26.36	17863.5
26.38	18188.6
26.4	16544.9
26.42	17484.2
26.44	18585.9
26.46	17520.3
26.48	17141
26.5	17809.3
26.52	17122.9
26.54	18206.6
26.56	17899.6
26.58	18026
26.6	17664.8
26.62	16671.4
26.64	16382.4
26.66	16454.6
26.68	16960.4
26.7	16418.5
26.72	17195.2
26.74	16599.1
26.76	15298.6
26.78	16382.4
26.8	16906.2
26.82	15497.3
26.84	16039.2
26.86	16472.7
26.88	16147.6
26.9	15786.3
26.92	15443.1
26.94	16057.2
26.96	16075.3
26.98	16255.9
27	16833.9
27.02	14413.6
27.04	15443.1
27.06	15804.4
27.08	14738.7
27.1	16111.4
27.12	15750.2
27.14	15226.4
27.16	15786.3
27.18	14919.3
27.2	16237.9
27.22	14847.1
27.24	16183.7
27.26	15425.1
27.28	15262.5
27.3	15659.9
27.32	15677.9
27.34	14774.8
27.36	15352.8
27.38	16779.7
27.4	14522
27.42	15009.6
27.44	15551.5
27.46	15714.1
27.48	14467.8
27.5	14070.4
27.52	16093.4
27.54	15388.9
27.56	15118
27.58	15696
27.6	15533.4
27.62	15479.3
27.64	15966.9
27.66	15334.8
27.68	15154.1
27.7	15334.8
27.72	14847.1
27.74	14522
27.76	15009.6
27.78	14720.6
27.8	14467.8
27.82	14287.2
27.84	14648.4
27.86	14540
27.88	14612.3
27.9	14305.2
27.92	14485.8
27.94	13980.1
27.96	14251
27.98	15063.8
28	14287.2
28.02	14106.5
28.04	15334.8
28.06	15063.8
28.08	14233
28.1	15298.6
28.12	15388.9
28.14	14666.5
28.16	15100
28.18	15497.3
28.2	14124.6
28.22	14287.2
28.24	14774.8
28.26	15551.5
28.28	15298.6
28.3	16255.9
28.32	14955.5
28.34	14214.9
28.36	14991.6
28.38	15515.4
28.4	15515.4
28.42	15732.1
28.44	14774.8
28.46	15623.8
28.48	14865.1
28.5	15154.1
28.52	15298.6
28.54	15118
28.56	14684.5
28.58	15334.8
28.6	15768.3
28.62	16563
28.64	16183.7
28.66	17682.8
28.68	17068.7
28.7	16960.4
28.72	16382.4
28.74	17321.6
28.76	17773.2
28.78	16689.4
28.8	16942.3
28.82	17682.8
28.84	17122.9
28.86	16906.2
28.88	16418.5
28.9	17249.3
28.92	16635.2
28.94	16490.7
28.96	16563
28.98	15425.1
29	16653.3
29.02	15822.4
29.04	16508.8
29.06	15280.6
29.08	14449.7
29.1	14522
29.12	14377.5
29.14	14142.7
29.16	15100
29.18	14720.6
29.2	14540
29.22	14648.4
29.24	13763.4
29.26	14305.2
29.28	13600.8
29.3	14088.5
29.32	14034.3
29.34	14991.6
29.36	13980.1
29.38	14305.2
29.4	14413.6
29.42	14106.5
29.44	14251
29.46	14377.5
29.48	14160.7
29.5	13185.4
29.52	13564.7
29.54	13835.6
29.56	13077
29.58	13871.7
29.6	13275.7
29.62	13239.6
29.64	13239.6
29.66	13492.4
29.68	13871.7
29.7	13456.3
29.72	13474.4
29.74	12733.8
29.76	13366
29.78	13835.6
29.8	14052.4
29.82	13781.4
29.84	13528.5
29.86	14214.9
29.88	12878.3
29.9	13546.6
29.92	13185.4
29.94	13040.9
29.96	13618.9
29.98	12697.7
30	13745.3
30.02	13871.7
30.04	13149.2
30.06	13113.1
30.08	13329.9
30.1	12914.4
30.12	13077
30.14	12968.6
30.16	12372.6
30.18	13673
30.2	13835.6
30.22	12842.2
30.24	12860.2
30.26	12733.8
30.28	12444.8
30.3	12715.8
30.32	12643.5
30.34	12517.1
30.36	13022.8
30.38	12968.6
30.4	12607.4
30.42	12426.8
30.44	13817.5
30.46	12191.9
30.48	12535.1
30.5	12300.3
30.52	13853.7
30.54	13077
30.56	12932.5
30.58	12300.3
30.6	12715.8
30.62	12661.6
30.64	12643.5
30.66	12842.2
30.68	13040.9
30.7	12661.6
30.72	13275.7
30.74	12553.2
30.76	13167.3
30.78	12824.1
30.8	11921
30.82	11957.1
30.84	13095.1
30.86	12860.2
30.88	12986.7
30.9	12842.2
30.92	12228.1
30.94	11722.3
30.96	12029.4
30.98	12101.6
31	12101.6
31.02	12426.8
31.04	13149.2
31.06	11812.6
31.08	11614
31.1	12697.7
31.12	12101.6
31.14	11740.4
31.16	13040.9
31.18	12986.7
31.2	12246.1
31.22	11975.2
31.24	13275.7
31.26	12788
31.28	12607.4
31.3	13239.6
31.32	12769.9
31.34	11884.9
31.36	13058.9
31.38	12336.4
31.4	12426.8
31.42	12589.3
31.44	12968.6
31.46	12950.6
31.48	12083.6
31.5	12318.4
31.52	12137.8
31.54	11722.3
31.56	11957.1
31.58	12372.6
31.6	12210
31.62	12047.5
31.64	12282.3
31.66	12282.3
31.68	11993.3
31.7	11722.3
31.72	12769.9
31.74	12553.2
31.76	12480.9
31.78	12842.2
31.8	12011.3
31.82	12390.6
31.84	12282.3
31.86	12372.6
31.88	12065.5
31.9	12137.8
31.92	13366
31.94	12264.2
31.96	12426.8
31.98	11415.3
32	12119.7
32.02	11830.7
32.04	11993.3
32.06	12553.2
32.08	10963.7
32.1	12011.3
32.12	12047.5
32.14	11957.1
32.16	12083.6
32.18	11884.9
32.2	11144.3
32.22	12480.9
32.24	11758.5
32.26	11884.9
32.28	12173.9
32.3	12607.4
32.32	12191.9
32.34	12480.9
32.36	12065.5
32.38	12029.4
32.4	12011.3
32.42	11776.5
32.44	11668.1
32.46	12354.5
32.48	11939.1
32.5	12191.9
32.52	11144.3
32.54	11126.3
32.56	12173.9
32.58	11830.7
32.6	11632
32.62	11017.9
32.64	11595.9
32.66	10999.8
32.68	11939.1
32.7	11108.2
32.72	12065.5
32.74	11650.1
32.76	12372.6
32.78	11884.9
32.8	12210
32.82	11939.1
32.84	11939.1
32.86	11234.7
32.88	11469.5
32.9	12047.5
32.92	11668.1
32.94	12011.3
32.96	11939.1
32.98	12101.6
33	11577.8
33.02	11794.6
33.04	11704.3
33.06	11884.9
33.08	11234.7
33.1	11379.2
33.12	11379.2
33.14	11722.3
33.16	11541.7
33.18	11541.7
33.2	11054
33.22	11505.6
33.24	11577.8
33.26	11144.3
33.28	12318.4
33.3	11325
33.32	12047.5
33.34	11523.6
33.36	12011.3
33.38	11614
33.4	11957.1
33.42	11758.5
33.44	11541.7
33.46	11577.8
33.48	11541.7
33.5	11921
33.52	11559.8
33.54	11361.1
33.56	10873.4
33.58	10421.9
33.6	12065.5
33.62	11017.9
33.64	10837.3
33.66	11559.8
33.68	10963.7
33.7	11595.9
33.72	10801.2
33.74	10060.6
33.76	11650.1
33.78	10945.7
33.8	11198.5
33.82	10728.9
33.84	11126.3
33.86	11632
33.88	11017.9
33.9	11415.3
33.92	11541.7
33.94	12065.5
33.96	11722.3
33.98	10855.4
34	11776.5
34.02	11397.2
34.04	11559.8
34.06	11180.5
34.08	10855.4
34.1	11776.5
34.12	11559.8
34.14	10747
34.16	11036
34.18	10855.4
34.2	10855.4
34.22	11884.9
34.24	10403.8
34.26	11126.3
34.28	11144.3
34.3	10692.8
34.32	10494.1
34.34	10873.4
34.36	10765
34.38	11397.2
34.4	11090.2
34.42	11325
34.44	11921
34.46	10873.4
34.48	11252.7
34.5	11162.4
34.52	10241.2
34.54	10566.4
34.56	11433.3
34.58	10476
34.6	11198.5
34.62	10223.2
34.64	11722.3
