Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
14.91	82642.5
14.92	81376.9
14.93	82573.1
14.94	82382.4
14.95	81689
14.96	84480.1
14.97	82070.4
14.98	82053
14.99	80995.5
15	81359.6
15.01	80510.1
15.02	81463.6
15.03	80475.4
15.04	81255.6
15.05	85208.3
15.06	81914.4
15.07	84064.1
15.08	81879.7
15.09	82174.4
15.1	82053
15.11	80250.1
15.12	82555.8
15.13	83249.3
15.14	80579.5
15.15	80908.8
15.16	83405.3
15.17	83162.6
15.18	82885.2
15.19	83075.9
15.2	82659.8
15.21	81151.5
15.22	81272.9
15.23	82659.8
15.24	82729.2
15.25	82815.8
15.26	82347.8
15.27	80926.2
15.28	81775.7
15.29	80267.4
15.3	83509.3
15.31	81793
15.32	81671.6
15.33	82642.5
15.34	80631.5
15.35	81099.5
15.36	81099.5
15.37	80423.4
15.38	82555.8
15.39	80978.2
15.4	81723.6
15.41	81654.3
15.42	79972.7
15.43	79036.5
15.44	79972.7
15.45	79851.3
15.46	80180.7
15.47	82954.5
15.48	80440.8
15.49	80648.8
15.5	81533
15.51	81359.6
15.52	80510.1
15.53	80076.7
15.54	80648.8
15.55	81689
15.56	82521.1
15.57	81082.2
15.58	81810.3
15.59	82521.1
15.6	81168.9
15.61	78031
15.62	80596.8
15.63	79886
15.64	80683.5
15.65	79539.3
15.66	79244.5
15.67	79972.7
15.68	80475.4
15.69	81706.3
15.7	81723.6
15.71	81394.3
15.72	80250.1
15.73	81151.5
15.74	79244.5
15.75	80163.4
15.76	80891.5
15.77	79573.9
15.78	81272.9
15.79	79504.6
15.8	80683.5
15.81	80336.7
15.82	78481.8
15.83	79348.6
15.84	80284.7
15.85	81272.9
15.86	79487.3
15.87	81134.2
15.88	80822.2
15.89	79383.2
15.9	80128.7
15.91	79088.5
15.92	79782
15.93	80440.8
15.94	80683.5
15.95	78568.4
15.96	79036.5
15.97	77840.3
15.98	78967.2
15.99	79556.6
16	78689.8
16.01	78447.1
16.02	77909.6
16.03	80007.4
16.04	79487.3
16.05	81359.6
16.06	79660.6
16.07	79140.5
16.08	80024.7
16.09	78412.4
16.1	78863.1
16.11	76730.8
16.12	79348.6
16.13	78863.1
16.14	79400.6
16.15	76973.5
16.16	78221.7
16.17	77545.6
16.18	78967.2
16.19	80146
16.2	78759.1
16.21	79296.6
16.22	77580.3
16.23	80406.1
16.24	76453.4
16.25	78984.5
16.26	78759.1
16.27	78412.4
16.28	76418.7
16.29	77354.9
16.3	77493.6
16.31	78239
16.32	78325.7
